,Object Number,Is Highlight,Is Public Domain,Is Timeline Work,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
461685,NE1717 .S23 1723 F,True,False,True,813854,The Libraries,,,"Le sacre de Louis XV, roy de France & de Navarre, dans l'église de Reims, le dimanche XXV octobre MDCCXXII",,,,,,Engraver|Editor|Artist|Editor|Engraver|Editor,,Charles Nicolas Cochin I|Antoine Danchet|Pierre Dulin|Claude Gros de Boze|Nicolas de Larmessin III|Jean Paul Bignon,"French, Paris 1688–1754 Paris|French, 1671–1748|French, 1669–1748|French, 1680–1753|French, Paris 1685–1755 Paris|French, 1662–1743",,"Cochin, Charles Nicolas, I|Danchet, Antoine|Dulin, Pierre|Boze, Claude Gros de|Larmessin, Nicolas de III|Bignon, Jean Paul",,1688      |1671      |1669      |1680      |1685      |1662      ,1754      |1748      |1748      |1753      |1755      |1743      ,|||||,http://vocab.getty.edu/page/ulan/500008603||||http://vocab.getty.edu/page/ulan/500050657|,|||||,1723,1723,1723,,84 leaves : chiefly illustrations ; Height: 25 3/16 in. (64 cm),"Gift of Jayne Wrightsman, 2005",,Paris,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/813854,,,"Metropolitan Museum of Art, New York, NY",,
472577,53.600.876,False,False,False,839754,Drawings and Prints,,Print,The Five Senses,,,,,,Artist|Artist,,Nicolas Cochin|Balthazar Moncornet,"French, Troyes 1610–1686 Paris|French, Rouen 1600–1668 Paris",,"Cochin, Nicolas|Moncornet, Balthazar",,1610      |1600      ,1686      |1668      ,|,http://vocab.getty.edu/page/ulan/500015904|http://vocab.getty.edu/page/ulan/500005345,https://www.wikidata.org/wiki/Q7029580|,17th century,1600,1699,Engraving,Sheet: 3 1/8 × 3 15/16 in. (8 × 10 cm),"Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/839754,,,"Metropolitan Museum of Art, New York, NY",,
297490,x.395,False,False,True,442929,Islamic Art,,Bowl,Bowl,,,,,,,,,,,,,,,,,,13th century or later,1200,1299,Earthenware; painted and glazed,11 1/8 x 3 7/16 in. (28.3 x 8.7 cm),Museum Accession,Made in,,,,Iran,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/442929,,,"Metropolitan Museum of Art, New York, NY",Flowers|Bowls,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300203596
253,"Inst.68.8.31a, b",False,False,True,295,The American Wing,,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816      ,1851      ,,,,1820–30,1820,1830,Gilt brass,"Backplate: 4 7/8 x 4 1/4 in. (12.4 x 10.8 cm)
Ring pull: Diam. 3 1/4 in. (8.3 cm)","Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in|Possibly made in,,,,England|France,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/295,,,"Metropolitan Museum of Art, New York, NY",,
381114,WW.720,False,False,False,650352,Drawings and Prints,,Print,Dürnstein: Old Church Tower (Alter Kirchturm),,,,,,Artist|Publisher,,Karl Schwetz|Wiener Werkstätte,"Austrian, Kanitz (Moravia) 1888–1965 Vienna",,"Schwetz, Karl|Wiener Werkstätte",Austrian,1888      ,1965      ,|,http://vocab.getty.edu/page/ulan/500170934|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1912,1912,1912,Color lithograph,Sheet: 5 9/16 × 3 9/16 in. (14.1 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/650352,,,"Metropolitan Museum of Art, New York, NY",Towers|Churches,http://vocab.getty.edu/page/aat/300004847|http://vocab.getty.edu/page/aat/300007466
118282,X.190.16,False,False,False,208788,European Sculpture and Decorative Arts,,Watch cock,Watch cock,British or French,,,,,,,,,,,,,,,,,17th–18th century,1600,1799,Gilded brass,,Museum Accession,,,,,,,,,,,,Horology,,http://www.metmuseum.org/art/collection/search/208788,,,"Metropolitan Museum of Art, New York, NY",,
364271,X.613.19,False,False,False,573887,Egyptian Art,,Inlay,Inlays in different shapes,,Old Kingdom,Dynasty 3,reign of Djoser,,,,,,,,,,,,,,ca. 2649–2630 B.C.,-2649,-2649,Blue green faience,,Museum Accession,From,,,,Egypt,Memphite Region,Saqqara,Djoser Pyramid,,,,,,http://www.metmuseum.org/art/collection/search/573887,,,"Metropolitan Museum of Art, New York, NY",,
317420,X.209.4,False,False,True,469801,Medieval Art,,Belt plate,Belt Buckle Attachment Plate,Frankish,,,,,,,,,,,,,,,,,4th–7th century,300,699,"Iron, silver inlay","Overall (attached with x.209.4, .38, .48): 4 13/16 x 2 5/16 x 7/8 in. (12.2 x 5.9 x 2.2 cm)
Overall (.4 only): 3 1/2 x 1 15/16 x 11/16 in. (8.9 x 5 x 1.7 cm)",Museum Accession,,,,,,,,,,,,Metalwork-Iron,,http://www.metmuseum.org/art/collection/search/469801,,,"Metropolitan Museum of Art, New York, NY",,
118243,X.14.19,False,False,True,208749,European Sculpture and Decorative Arts,,Medal,The Sutlej Medal (1845–46),British,,,,,Artist,Medalist:,William Wyon,"British, Birmingham 1795–1851 Brighton",,"Wyon, William",British,1795      ,1851      ,,http://vocab.getty.edu/page/ulan/500117324,,1846,1846,1846,Bronze,Diameter: 1 7/16 in. (37 mm),Museum Accession,,,,,,,,,,,,Medals and Plaquettes,,http://www.metmuseum.org/art/collection/search/208749,,,"Metropolitan Museum of Art, New York, NY",Profiles,http://vocab.getty.edu/page/aat/300123319
424051,N7433.4.C65 D43 2015,True,False,False,727404,The Libraries,,,Decorating paper : pattern & technique,,,,,,Printer|Publisher|Artist|Artist,,Black Stone Press|Heavenly Monkey|Barbara Hodgson|Claudia Cohen,,,"Black Stone Press|Heavenly Monkey|Hodgson, Barbara|Cohen, Claudia",,2000      |1955      ,,|||,|||,|||,2015,2015,2015,,2 volumes : samples ; Height: 12 5/8 in. (32 cm) + 2 sheets (contents),Gift of Friends of the Thomas J. Watson Library,,Vancouver,,British Columbia,Canada,,,,,,,,,http://www.metmuseum.org/art/collection/search/727404,,,"Metropolitan Museum of Art, New York, NY",,
470189,195.13 P69 no.5,True,False,False,832542,The Libraries,,,Plastique,,,,,,Editor,,Sophie Taeuber-Arp,"Swiss, 1889–1943",,"Taeuber-Arp, Sophie",,1889      ,1943      ,Female,,,1939,1939,1939,,5 volumes : illustrations ; Height: 9 7/16 in. (24 cm),,,Paris,,,France,,,,,,,,,http://www.metmuseum.org/art/collection/search/832542,,,"Metropolitan Museum of Art, New York, NY",,
227639,X.767,False,False,True,359629,Drawings and Prints,,Drawing,"Study of an Orchid, ""Vanda Roxburgia""",,,,,,Artist,,James Sowerby,"British, London 1757–1822 London",,"Sowerby, James",British,1757      ,1822      ,,http://vocab.getty.edu/page/ulan/500005666,,before 1822,1770,1822,Watercolor and bodycolor over graphite on white parchment paper,Sheet: 16 1/2 x 13 1/4 in. (41.9 x 33.6 cm),Museum Accession,,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/359629,,,"Metropolitan Museum of Art, New York, NY",Orchids|Leaves,http://vocab.getty.edu/page/aat/300311478|http://vocab.getty.edu/page/aat/300011892
6813,Inst.67.15.121,False,False,False,7286,The American Wing,,Saucer,Saucer,French,,,,,,,,,,,,,,,,,1815–30,1815,1830,Porcelain,H. 1 1/4 in. (3.2 cm); Diam. 6 1/2 in. (16.5 cm),"Gift of Mrs. Alan W. Carrick, 1967",Made in,Paris,,,France,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/7286,,,"Metropolitan Museum of Art, New York, NY",,
356070,X.632.1,False,False,True,561777,Egyptian Art,,"Vase fragment (?), fluted",Vase fragment ?,,Middle Kingdom,Dynasty 12–13,,,,,,,,,,,,,,,ca. 1981–1640 B.C.,-1981,-1640,"Faience, green glaze",H. 6.4 cm (2 1/2 in.); W. 3.8 cm (1 1/2 in.),Museum Accession,From,,,,Egypt,Memphite Region,Lisht North,LNP Pit 885,,"MMA excavations, 1920–21",,,,http://www.metmuseum.org/art/collection/search/561777,,,"Metropolitan Museum of Art, New York, NY",,
354983,X.625.5,False,False,False,560578,Egyptian Art,,"Bead, Persea fruit",Persea Fruit pendant,,New Kingdom,Dynasty 18,,,,,,,,,,,,,,,ca. 1550–1295 B.C.,-1550,-1295,Faience,,Museum Accession,From,,,,Egypt,"Upper Egypt, Thebes",,,,,,,,http://www.metmuseum.org/art/collection/search/560578,,,"Metropolitan Museum of Art, New York, NY",,
137371,X.451.6b,False,False,True,230862,European Sculpture and Decorative Arts,,Fragment,Fragment,possibly British,,,,,,,,,,,,,,,,,first half 19th century,1800,1850,Cotton,H. 13 1/2 x W. 25 inches (34.3 x 63.5 cm),Museum Accession,,,,,,,,,,,,Textiles-Printed,,http://www.metmuseum.org/art/collection/search/230862,,,"Metropolitan Museum of Art, New York, NY",Columns|Garlands|Flowers,http://vocab.getty.edu/page/aat/300001571|http://vocab.getty.edu/page/aat/300167386|http://vocab.getty.edu/page/aat/300132399
118219,X.3.22,False,False,True,208725,European Sculpture and Decorative Arts,,Mug,Mug,"British, Worcester",,,,,Factory|Artist|Artist,After an illustration by|After a painting by,Worcester factory|Richard Houston|Sir Joshua Reynolds,"British, 1751–2008|Irish, Dublin 1721/22–1775 London|British, Plympton 1723–1792 London",,"Worcester factory|Houston, Richard|Reynolds, Joshua, Sir",Irish|British,1751      |1721      |1723      ,2008      |1775      |1792      ,||,http://vocab.getty.edu/page/ulan/500332804|http://vocab.getty.edu/page/ulan/500013630|http://vocab.getty.edu/page/ulan/500004539,||https://www.wikidata.org/wiki/Q194402,ca. 1760,1755,1765,Soft-paste porcelain,Height: 3 5/8 in. (9.2 cm),Museum Accession,,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/208725,,,"Metropolitan Museum of Art, New York, NY",Portraits|Men|Profiles,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300123319
254362,X.807,False,False,False,387532,Drawings and Prints,,Book,"Polished Plate Glass, French, English and American Window Glass, Price List",,,,,,Author,,Theo. W. Morris & Co.,"New York, NY",,"Morris, Theo W., & Co.",American,1850      ,1900      ,,,,after 1878,1878,1900,Illustrations: commercial process,11/16 x 3 3/8 in. (1.7 x 8.5 cm),Museum Accession,,,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/387532,,,"Metropolitan Museum of Art, New York, NY",,
250062,Scholz 1955.1,False,False,True,383156,Drawings and Prints,,Drawing,The Invitation,,,,,,Artist,Attributed to,"Anonymous, French, 18th century",,,"Anonymous, French, 18th century",French,1700      ,1800      ,,,,18th century,1700,1799,"Pen and gray ink, brush and gray wash",sheet: 4 1/16 x 2 1/4 in. (10.3 x 5.7 cm),"Gift of Janos Scholz, 1955",,,,,,,,,,,,Drawings,,http://www.metmuseum.org/art/collection/search/383156,,,"Metropolitan Museum of Art, New York, NY",Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943
380655,WW.461,False,False,False,649779,Drawings and Prints,,Print,Budapest: Vörösmarty Monument,,,,,,Artist|Publisher,,Franz Kuhn|Wiener Werkstätte,"Austrian, Mistelbach 1889–1952 Vienna",,"Kuhn, Franz|Wiener Werkstätte",Austrian,1889      ,1952      ,|,|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1911,1911,1911,Color lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/649779,,,"Metropolitan Museum of Art, New York, NY",Monuments|Men,http://vocab.getty.edu/page/aat/300006958|http://vocab.getty.edu/page/aat/300025928
379132,WW.129,False,False,False,647776,Drawings and Prints,,Print,Biedermeier Fashion,,,,,,Publisher|Artist,,Wiener Werkstätte|Anton Eichinger,"Austrian, born Vienna, 1880",,"Wiener Werkstätte|Eichinger, Anton",Austrian,1880      ,1980      ,|,http://vocab.getty.edu/page/ulan/500268774|,https://www.wikidata.org/wiki/Q241338|,1908,1908,1908,Color lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/647776,,,"Metropolitan Museum of Art, New York, NY",Women|Fashion,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300055811
379055,WW.95,False,False,False,647672,Drawings and Prints,,Print,The Lute Player (Der Lautenschläger),,,,,,Artist|Publisher,,Rudolf Kalvach|Wiener Werkstätte,"Austrian, Vienna 1883–1932 Kosmanos",,"Kalvach, Rudolf|Wiener Werkstätte",Austrian,1883      ,1932      ,|,http://vocab.getty.edu/page/ulan/500102347|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1907,1907,1907,Color Lithograph,Sheet: 5 1/2 × 3 9/16 in. (14 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/647672,,,"Metropolitan Museum of Art, New York, NY",Animals|Men|Lutes,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300042101
472182,1983.1215.4,False,False,False,839042,Drawings and Prints,,Print,Woman,,,,,,Artist,,Christian Julia,active ca. 1960,,"Julia, Christian",,1900      ,9999      ,,,,1961,1961,1961,Lithograph,Sheet: 23 3/4 × 18 5/8 in. (60.3 × 47.3 cm),"Gift of Milton W. and Blanche R. Brown, in memory of Mary Ann Wurth Harris, 1983",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/839042,,,"Metropolitan Museum of Art, New York, NY",,
438644,GV1790.P34 C63 1916 Folio Folder 9 Item 6,True,False,False,752606,The Libraries,,,Documents concerning Parade: [Letter from Satie to Cocteau],,,,,,Correspondent|Author,,Jean Cocteau|Erik Satie,"French, Maisons-Laffitte 1889–1963 Milly-la-Forêt|French, 1866–1925",,"Cocteau, Jean|Satie, Erik",,1889      |1866      ,1963      |1925      ,|,http://vocab.getty.edu/page/ulan/500003025|,|,1916-1917,1916,1917,,"62 items : illustrations, music",Bequest of William S. Lieberman,,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/752606,,,"Metropolitan Museum of Art, New York, NY",,
417982,2020.64.186,False,False,False,716915,The American Wing,,Vase,Vase,,,,,,Maker,,Frederick E. Walrath,1870–1921,,"Walrath, Frederick Emory",,1870      ,1921      ,,,,,0,0,earthenware,H. 6 1/2 in. ,"Gift of Martin Eidelberg, 2020",,,,,,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/716915,,,"Metropolitan Museum of Art, New York, NY",,
61404,x.406.19,False,False,False,70863,Asian Art,,Case for Sword Guard,,Japan,Edo period (1615–1868),,,,,,,,,,,,,,,,17th–18th century,1600,1799,Silk,4 x 3 3/4 in. (10.16 x 9.53 cm),Museum Accession,,,,,,,,,,,,Textiles-Woven,,http://www.metmuseum.org/art/collection/search/70863,,,"Metropolitan Museum of Art, New York, NY",,
155246,X.21.173,False,False,True,256716,Greek and Roman Art,,Beaker,Glass beaker,Roman,Late Imperial,,,,,,,,,,,,,,,,3rd–4th century A.D.,200,399,Glass,"Overall: 5 5/16in. (13.5cm)
Other: 2 5/16in. (5.9cm)",Museum Accession,,,,,,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/256716,,,"Metropolitan Museum of Art, New York, NY",Beakers,http://vocab.getty.edu/page/aat/300043198
472902,57.650.619,False,False,False,840330,Drawings and Prints,,Print,"A! B! C!, from l'Artiste",,,,,,Artist|Artist,,Delaunois|Nicolas-Toussaint Charlet,"French, active Paris, 1830–40|French, Paris 1792–1845 Paris",,"Delaunois|Charlet, Nicolas-Toussaint",,1800      |1792      ,1900      |1845      ,|,|http://vocab.getty.edu/page/ulan/500019127,|,19th century,1800,1845,Lithograph,Sheet: 10 9/16 × 8 1/8 in. (26.8 × 20.7 cm),"Bequest of Edwin De T. Bechtel, 1957",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/840330,,,"Metropolitan Museum of Art, New York, NY",,
137420,X.539,False,False,True,230911,European Sculpture and Decorative Arts,,Piece,Piece,British,,,,,,,,,,,,,,,,,second quarter 19th century,1825,1850,Cotton,L. 22 x W. 19 1/4 inches (55.9 x 48.9 cm),Museum Accession,,,,,,,,,,,,Textiles-Printed,,http://www.metmuseum.org/art/collection/search/230911,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399
255929,WW.290,False,False,True,389122,Drawings and Prints,,Print,Portrait of a Woman,,,,,,Publisher|Artist,Published by,Wiener Werkstätte|Egon Schiele,"Austrian, Tulln 1890–1918 Vienna",,"Wiener Werkstätte|Schiele, Egon",Austrian,1890      ,1918      ,|,http://vocab.getty.edu/page/ulan/500268774|http://vocab.getty.edu/page/ulan/500002633,https://www.wikidata.org/wiki/Q241338|https://www.wikidata.org/wiki/Q44032,1910,1910,1910,Color lithograph,sheet: 5 1/2 x 3 9/16 in. (14 x 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/389122,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
317400,X.209.20,False,False,True,469780,Medieval Art,,Belt plate,Counter Plate of a Belt Buckle,Frankish or Burgundian,,,,,,,,,,,,,,,,,4th–7th century,300,699,"Iron, silver overlay",Overall: 4 1/8 x 2 1/2 x 3/8 in. (10.4 x 6.3 x 0.9 cm),Museum Accession,Made in,,,Burgundy,,,,,,,,Metalwork-Iron,,http://www.metmuseum.org/art/collection/search/469780,,,"Metropolitan Museum of Art, New York, NY",,
463408,2020.33.2,False,False,False,817398,Modern and Contemporary Art,,,Composition 14,"Persia, Iran, Middle East",,,,,Artist,,Faramarz Pilaram,"Iranian, Tehran 1937–1982 Tehran",,"Pilaram, Faramarz",,1937      ,1982      ,,http://vocab.getty.edu/page/ulan/500464416,,1959–63,1959,1963,"Watercolor, graphite, vine charcoal, metallic paint, metallic oil pastel and ink stamps on paper","27 × 39 in. 
Frame dimensions: 29 5/8 x 41 5/8 in.","Gift of the heirs of Eric and Sheila Azari, in celebration of the Museum’s 150th Anniversary, 2020",(none assigned),,,,Iran,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/817398,,,"Metropolitan Museum of Art, New York, NY",,
297500,x.598,False,False,True,442939,Islamic Art,,Panel,Panel,,,,,,,,,,,,,,,,,,11th century,1000,1099,Stone; carved,,Museum Accession,Attributed to,,,,Iran,,,,,,,Stone,,http://www.metmuseum.org/art/collection/search/442939,,,"Metropolitan Museum of Art, New York, NY",Architecture,http://vocab.getty.edu/page/aat/300263552
352388,"X.476a, b",False,False,False,557663,Egyptian Art,,"Shroud fragment, text",Shroud,,Ptolemaic–Early Roman Period,,,,,,,,,,,,,,,,1st century B.C.–A.D. 2nd century or later,-100,200,"Linen, paint","a) h. 27.9 cm (11 in); w. 5.2 cm (2 1/16 in)
b) h. 24.5 cm (9 5/8 in); w. 5.6 cm (2 3/16 in)
Framed: H. 48.7 cm (19 3/16 in.); W. 10.7 cm (4 3/16 in.); D. 4.2 cm (1 5/8 in.)",Museum Accession,From,,,,Egypt,,,,,,,,,http://www.metmuseum.org/art/collection/search/557663,,,"Metropolitan Museum of Art, New York, NY",,
321040,X.421.29,False,False,True,478803,The Cloisters,,Block,Block Fragment,French,,,,,,,,,,,,,,,,,ca. 1130–40,1100,1150,Stone,,Museum Accession,Made in,,,Roussillon,France,,,,,,,Sculpture-Architectural,,http://www.metmuseum.org/art/collection/search/478803,,,"Metropolitan Museum of Art, New York, NY",,
118244,X.14.20,False,False,True,208750,European Sculpture and Decorative Arts,,Medal,The Indian Wars Medal,British,,,,,Artist,,William Wyon,"British, Birmingham 1795–1851 Brighton",,"Wyon, William",British,1795      ,1851      ,,http://vocab.getty.edu/page/ulan/500117324,,1826,1826,1826,Bronze,Diameter: 1 7/16 in. (37 mm),Museum Accession,,,,,,,,,,,,Medals and Plaquettes,,http://www.metmuseum.org/art/collection/search/208750,,,"Metropolitan Museum of Art, New York, NY",Women|Queen Victoria|Profiles,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ulan/500022428|http://vocab.getty.edu/page/aat/300123319
380579,WW.413,False,False,False,649639,Drawings and Prints,,Print,Children's Fashion,,,,,,Artist|Publisher,,Mela Koehler|Wiener Werkstätte,"Austrian, Vienna 1885–1960 Stockholm",,"Koehler, Mela|Wiener Werkstätte",Austrian,1885      ,1960      ,Female|,http://vocab.getty.edu/page/ulan/500109558|http://vocab.getty.edu/page/ulan/500268774,|https://www.wikidata.org/wiki/Q241338,1912,1912,1912,Color lithograph,Sheet: 8 11/16 × 3 9/16 in. (22.1 × 9 cm),"Museum Accession, transferred from the Library",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/649639,,,"Metropolitan Museum of Art, New York, NY",Girls|Profiles|Fashion,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300055811
